Unnamed: 0,price,S(m2),bedrooms,WCs,Address,Direction,news_code,date,content,title,link,Keyword_1,Keyword_2,Keyword_3
80,"
														11 triệu														/tháng													",82.0,2.0,2.0," Dự án Vinhomes Gardenia, Quận Nam Từ Liêm, Hà Nội",,77579.0, 17:11 09/03/2022,cho thuê chung cư vinhomes gardenia hàm nghi phòng ngủ giá . 096.4848.763 chi tiết căn hộ diện tích m2 phòng ngủ đồ cơ bản giá triệu đầy đủ đồ 10-11 triệu th diện tích m2 - 85 m2 phòng ngủ nội thất cơ bản 11-12 triệu đầy đủ đồ 13-14 triệu th diện tích m2 m2 phòng ngủ nội thất cơ bản 14-15 triệu đầy đủ đồ 17-18 triệu th diện tích m2 phòng ngủ nội thất cơ bản triệu đầy đủ đồ 25-30 triệu th . * nội thất cơ bản điều hòa tủ bếp bếp nóng lạnh rèm . * đầy đủ đồ tivi sofa máy giặt giường ngủ bàn chăn ga gối đệm ... chỉ quý khách hàng liên hệ hotline ngay lập tức thắc mắc quý khách hàng giải quyết . văn phòng nằm trung tâm dự án . tiện 24/24 hỗ trợ thương lượng giá thuê . hỗ trợ tư vấn hợp đồng thuê căn hộ . hỗ trợ tư vấn pháp lý suốt quá trình hợp đồng . hỗ trợ đăng ký tạm trú tạm vắng . hồ bơi ngoài trời công viên cây xanh cụm chung cư . phòng tập gym cám ơn quan tâm rất hân hạnh phục vụ quý khách hàng . chúc quý khách vui vẻ lựa chọn căn hộ phù hợp đủ điều kiện nước ngoài sinh sống liên hệ . zalo ảnh căn hộ,"['bql', 'chung cư', 'vinhomes', 'gardenia', 'hàm nghi', 'chủ', 'ký', 'gửi', 'căn hộ', 'thuê', 'trống']",https://batdongsan.vn/bql-chung-cu-vinhomes-gardenia-ham-nghichu-nha-ky-gui-80-can-ho-cho-thue-dang-trong-0964848763-r77579,"['đồ', 'triệu', 'ngủ', 'th', 'phòng', 'quý', 'tạm', 'hỗ', 'trợ', 'thất']","['đồ triệu', 'triệu đồ', 'triệu th', 'th diện', 'tích phòng', 'thất triệu', 'ngủ nội', 'phòng ngủ', 'quý hàng', 'hỗ trợ']","['đồ triệu th', 'triệu đồ triệu', 'triệu th diện', 'thất triệu đồ', 'th diện tích', 'tích phòng ngủ', 'diện tích phòng', 'phòng ngủ nội', 'ngủ nội thất', 'nội thất triệu']"
1054,"
														23 tỷ																											",148.0,,," Đường Điện Biên Phủ, Phường 1, Quận 3, Hồ Chí Minh",,79774.0, 17:11 18/04/2022,"chính chủ hxt 5a đường điện biên phủ phường quận hồ chí minh diện tích sử dụng 148,3 m2 4.3 mx22m thiết kế 1 trệt lầu 3pn 2wc sân đường thông đường lý thái tổ nguyễn thiện thuật điện biên phủ hướng tây nam khu dân cư văn minh ngập khu vực trung tâm quận thuận tiện di chuyển 1-5-10 phút viêc học tập đầy đủ tiện ích chợ trường học nhà trẻ ngân hàng ... phù hợp định cư thuê đầu tư sinh pháp lý chuẩn sổ hồng sang tên gọn giá bán tỷ bớt chút lộc thiện chí liên hệ chủ thùy dương","['cần', 'lầu', 'đường', 'điện biên phủ', 'quận', 'khu', 'vip', 'tp', 'hồ chí minh']",https://batdongsan.vn/can-ban-nha-1-tret-2-lau-duong-dien-bien-phu-quan-3-khu-vip-tp-ho-chi-minh-r79774,"['phủ', 'biên', 'viêc', 'hxt', 'chí', 'chút', 'minh', 'thùy', 'bớt', 'điện']","['biên phủ', 'điện biên', 'viêc học', 'tổ nguyễn', 'trẻ ngân', 'thùy dương', 'thuật điện', 'thiện thuật', 'phủ hướng', 'phút viêc']","['điện biên phủ', 'đường thông đường', 'wc sân đường', 'viêc học tập', 'tổ nguyễn thiện', 'trẻ ngân hàng', 'tiện di phút', 'thông đường lý', 'thái tổ nguyễn', 'thuật điện biên']"
550,"
														15 triệu														/tháng													",55.0,2.0,1.0," Newton Residence, 38, Đường Trương Quốc Dung, Phường 8, Phú Nhuận, Hồ Chí Minh",,77625.0, 17:12 09/03/2022,giá thuê 15.000.000 nội thất hình đính kèm diện tích m2 . căn officetel thiết kế bao gồm phòng ngủ phòng bếp toilet tiện ích sử dụng miễn phí hồ bơi gym yoga ... newton residence trương quốc dung phường phú nhuận . * chuyên thuê chuyển nhượng văn phòng căn hộ khu vực phú nhuận quận,"['cho thuê', '2pn', 'oft', 'giá', 'tr', 'th', 'm2', 'newton', 'phú nhuận']",https://batdongsan.vn/cho-thue-2pn-oft-gia-15-trth-55m2-tai-newton-phu-nhuan-r77625,"['nhuận', 'newton', 'đính', 'trương', 'phú', 'residence', 'kèm', 'phòng', 'officetel', 'dung']","['phú nhuận', 'yoga newton', 'trương quốc', 'residence trương', 'quốc dung', 'officetel thiết', 'nhượng văn', 'nhuận chuyên', 'kèm diện', 'hình đính']","['đính kèm diện', 'yoga newton residence', 'tích officetel thiết', 'trương quốc dung', 'thất hình đính', 'thuê nhượng văn', 'residence trương quốc', 'quốc dung phường', 'phú nhuận chuyên', 'phòng hộ khu']"
1727,"
														10 triệu														/tháng													",83.0,2.0,2.0," Dự án Sunshine City Sài Gòn, Đường Phú Thuận, Phường Tân Phú, Quận 7, Hồ Chí Minh",,77601.0, 17:12 09/03/2022,"lh em thư 24/7 diện tích m2 phòng ngủ phòng làm việc 2 wc view mát mẻ giá thuê tr th cơ bản cđt giao thiết kế nhà hoàn thiện cơ bản hệ thống chiếu sáng thông minh hệ thống bếp cao cấp ... ngoài ra chỉ 8.5 triệu triệu nội thất cơ bản full nội thất giá 10,5 triệu triệu quá rẻ mùa dịch vị trí nằm khu phức hợp cách phú mỹ hưng cầu đối diện the view riviera point liên hệ em thư 24/7 ngoài ra phân phối căn hộ phú mỹ hưng the view riviera point giá đảm bảo","['cho thuê', 'ch', 'sunshine', 'city', 'sg', '2pn', '1plv', 'm2', 'tr', 'lh', '0938.784.172 e thư']",https://batdongsan.vn/cho-thue-ch-sunshine-city-sg-2pn-1plv-83m2-chi-10-trthang-lh-0938784172-e-thu-r77601,"['riviera', 'point', 'thư', 'triệu', 'view', 'hưng', 'the', 'thống', 'mỹ', 'phú']","['view riviera', 'the view', 'riviera point', 'triệu triệu', 'mỹ hưng', 'phú mỹ', 'view mát', 'thư phân', 'thư diện', 'th cđt']","['view riviera point', 'the view riviera', 'phú mỹ hưng', 'đối diện the', 'wc view mát', 'view mát mẻ', 'triệu triệu rẻ', 'triệu rẻ mùa', 'tr th cđt', 'thống chiếu thông']"
1674,"
														29 triệu														/tháng													",140.0,,2.0," Q7 Boulevard, Quận 7, Hồ Chí Minh",,72014.0, 17:13 06/03/2022,cho thuê shophouse offitell nguyễn lương lằng phú mỹ hưng . dt m2 lầu giá thuê triệu offitell m2 giá thuế triệu lh,"['cho thuê', 'shophouse', 'offitell', 'nguyễn lương bằng', '7 , lh']",https://batdongsan.vn/cho-thue-shophouse-offitell-nguyen-luong-bang-quan-7-lh-0938612378-r72014,"['offitell', 'lằng', 'thuế', 'triệu', 'lương', 'hưng', 'thuê', 'nguyễn', 'dt', 'shophouse']","['triệu offitell', 'thuế triệu', 'shophouse offitell', 'offitell nguyễn', 'offitell giá', 'lằng phú', 'lương lằng', 'hưng dt', 'giá thuế', 'nguyễn lương']","['triệu offitell giá', 'thuế triệu lh', 'thuê triệu offitell', 'thuê shophouse offitell', 'shophouse offitell nguyễn', 'offitell nguyễn lương', 'offitell giá thuế', 'nguyễn lương lằng', 'mỹ hưng dt', 'lằng phú mỹ']"
1123,"
														20 tỷ																											",360.0,,," lạc long quân, điện dương, điện bàn, quảng nam", Đông-Bắc,79775.0, 17:13 19/04/2022,"chính sách siêu hấp dẫn chỉ quý vận hành đầu hỗ trợ vay ân hạn gốc lãi chiết khấu mua chiết khấu vay ngân hàng thêm chiết khấu thanh toán tiến độ thêm chiết khấu thanh toán thêm chiết khấu mua sỉ thêm . ------------------------ * pháp lý thời hạn thuê đất biển gia hạn sử dụng nộp tiền thuê đất thời gian gia hạn người mua biệt thự sử dụng đất ổn định lâu dài ------------------------- * vị trí kim cương di chuyển phố cổ hội an phút quỹ biệt thự cuối cùng mặt biển an bàng sở hữu 1,5 ha mặt biển tọa lạc trục đường lạc long quân cung đường tỷ đô kết nối đà nẵng . ------------------------ * thông tin villa chủ đầu tư tập đoàn royal capital uy tín đầu tư chuỗi khách sạn phố cổ hội an vận hành wyndham hotel resort chất lượng quốc tế tỉ lệ lấp diện tích đất m2 diện tích cây xanh tặng m2 giá . ----------------------- vậy chính sách vay ngân hàng quý khách hàng tầm tỷ tầm tỷ đầu đóng bất cứ khoản bắt đầu lợi nhuận quý 12/2025 tiếp lợi nhuận thuê bắt đầu bank ngân hàng","['shantira', 'villa', 'hội an', 'shantira', 'beach', 'resort', 'spa', 'hội an', 'phút']",https://batdongsan.vn/shantira-villa-hoi-an-shantira-beach-resort-spa-cach-hoi-an-5-phut-r79775,"['chiết', 'khấu', 'đầu', 'hạn', 'bắt', 'vay', 'biển', 'đất', 'quý', 'ngân']","['chiết khấu', 'tầm tỷ', 'khấu mua', 'gia hạn', 'bắt đầu', 'cổ hội', 'mặt biển', 'phố cổ', 'khấu toán', 'hội an']","['chiết khấu mua', 'phố cổ hội', 'cổ hội an', 'chiết khấu toán', 'vay ngân hàng', 'ổn định vị', 'đầu đóng bất', 'đầu lợi nhuận', 'đầu bank ngân', 'đất ổn định']"
1344,"
														300 triệu																											",215.0,,," Dự án KĐT Tây Hồ Tây - Starlake Hà Nội, Phường Xuân La, Tây Hồ, Hà Nội",,75743.0, 17:14 08/03/2022,chính chủ gấp biệt thự k3 starlake diện tích m2 m2 m2 đã xây thô hoàn thiện mặt giá bán tr m2 bao sang tên chuyển nhượng liên hệ trực tiếp tiếp môi giới cam kết hàng chuẩn 100 %,"['chính', 'chủ', 'biệt thự', 'k3 starlake giá', 'tr', 'm2', 'bao', 'phí', 'chuyển nhượng']",https://batdongsan.vn/chinh-chu-ban-biet-thu-k3-starlake-gia-300-tr1m2-bao-phi-chuyen-nhuong-cho-khach-r75743,"['starlake', 'tiếp', 'nhượng', 'môi', 'thô', 'gấp', 'cam', 'giới', 'thự', 'trực']","['starlake diện', 'hàng chuẩn', 'giới cam', 'bao nhượng', 'tiếp tiếp', 'thự starlake', 'nhượng liên', 'mặt giá', 'kết hàng', 'tiếp môi']","['tích xây thô', 'tr bao nhượng', 'tiếp tiếp môi', 'thự starlake diện', 'starlake diện tích', 'mặt giá tr', 'môi giới cam', 'kết hàng chuẩn', 'giới cam kết', 'chủ gấp biệt']"
1948,"
														16 triệu														/tháng													",136.0,3.0,2.0," Dự án Thăng Long Number One, Phường Trung Hòa, Cầu Giấy, Hà Nội",,77657.0, 17:14 09/03/2022,cho thuê chung cư thăng long number one diện tích m2 căn hộ thiết kế phòng ngủ trang bị đầy đủ nội thất đẹp sang trọng quý khách xách vali quần áo . giá thuê triệu . có thủ tục nước ngoài thuê liên hệ bđs mb việt nam hotline miễn phí trung gian thuê,"['cho thuê', 'chung cư', 'thăng long', 'number one 136', 'm2', 'ngủ', 'full', 'đồ', 'tr', 'th']",https://batdongsan.vn/cho-thue-chung-cu-thang-long-number-one-136m2-3-ngu-full-do-16-trth-0916-24-26-28-r77657,"['number', 'thuê', 'one', 'mb', 'thăng', 'vali', 'xách', 'áo', 'tục', 'bđs']","['triệu thủ', 'one diện', 'number one', 'nam hotline', 'mb việt', 'long number', 'hotline miễn', 'cư thăng', 'bđs mb', 'vali quần']","['việt nam hotline', 'tục thuê liên', 'triệu thủ tục', 'thăng long number', 'thuê triệu thủ', 'thuê cư thăng', 'one diện tích', 'number one diện', 'nam hotline miễn', 'mb việt nam']"
1287,"
														Thỏa thuận																											",68.0,2.0,2.0," Dự án Lavita Garden, Đường 3, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh",,77609.0, 17:14 09/03/2022,cho thuê căn hộ lavita garden diện tích m2 có phòng ngủ wc. nhà đẹp nguyên bản . được miễn phí quản lý gần metro bình thái khuôn viên rộng hồ bơi dt m2 . giá thỏa thuận . call vị trí tại lavita garden chân cư dân ga bình thái tuyến metro bến thành suối tiên khi tuyến metro sử dụng kết nối q. thủ đức q. q. trung tâm thành phố lân cận phút di chuyển tiện ích hiện đại siêu thị metro an phú big cantavil parkson cantavil trường quốc tế bis ... và nhanh chóng hòa nhịp sống năng động thành phố,"['cho thuê', '2pn', 'lavita garden', 'nội thất', 'view', 'thoáng', 'mát', 'bpql lh']",https://batdongsan.vn/cho-thue-can-2pn-tai-lavita-garden-co-noi-that-nha-moi-view-thoang-mat-bpql-lh-0706679167-r77609,"['metro', 'cantavil', 'lavita', 'garden', 'thái', 'thành', 'bis', 'tuyến', 'parkson', 'nhịp']","['lavita garden', 'bình thái', 'tuyến metro', 'động thành', 'đẹp nguyên', 'tế bis', 'trí lavita', 'tiên tuyến', 'thái tuyến', 'thái khuôn']","['động thành phố', 'đẹp nguyên miễn', 'wc đẹp nguyên', 'vị trí lavita', 'viên rộng hồ', 'tế bis chóng', 'tuyến metro sử', 'trí lavita garden', 'tiên tuyến metro', 'thỏa thuận call']"
857,"
														299 nghìn														/tháng													",220.0,,," Dự án Vinhomes West Point, Đường Phạm Hùng, Phường Mễ Trì, Nam Từ Liêm, Hà Nội.",,77668.0, 17:14 09/03/2022,cho thuê sàn văn phòng dự án vinhomes west point đường phạm hùng mễ trì từ liêm hà nội . tòa vinhomes west point vị trí đẹp mặt tiền ngay ngã tư phạm hùng đỗ đức dục tầng diện tích office thuê linh hoạt m2 m2 giá thuê 299.000 vnđ ~ 391.000 vnđ m2 . + phí dich vụ 12.000 vnđ m2 . + thiết kế đẹp miễn phí sử dụng bể bơi mùa phòng tập gym phòng golf sân chơi trẻ em văn phòng nằm tòa đa tiện ích tầng shop thương mại tầng trường học vinschool tầng văn phòng tầng bể bơi nhà hàng sân chơi ngoài trời . + bàn giao thô nội thất cơ bản tùy nhu cầu khách hàng . + có thang máy thang đi hầm khu văn phòng khách hàng nhu cầu tìm kiếm văn phòng đẹp rẻ giá ưu đãi địa bàn hà nội vui lòng liên hệ hotline mr tung call zalo cam kết thu phí khách hàng miễn phí phí tư vấn hỗ trợ khách hàng tối đa văn phòng ưng ý . xin cám ơn đọc,"['bql', 'vinhomes', 'west', 'point', 'phạm hùng', 'thuê', 'dt', 'm2', 'm2', 'm2', 'giá', '368.000', 'vnđ', 'm2']",https://batdongsan.vn/bql-vinhomes-west-point-pham-hung-truc-tiep-cho-thue-dt-100m2-300m2-500m2-gia-368000-vndm2-r77668,"['vnđ', 'phòng', 'phí', 'văn', 'point', 'west', 'tầng', 'hàng', 'vinhomes', 'hùng']","['văn phòng', 'west point', 'vinhomes west', 'phạm hùng', 'bể bơi', 'đi hầm', 'vụ vnđ', 'vnđ vnđ', 'vnđ thiết', 'vinschool tầng']","['vinhomes west point', 'đức dục tầng', 'đi hầm khu', 'ích tầng shop', 'án vinhomes west', 'west point đường', 'west point vị', 'vụ vnđ thiết', 'vnđ vnđ phí', 'vnđ thiết kế']"
524,"
														13 triệu														/tháng													",70.0,2.0,2.0," Dự án Eco Green Sài Gòn, Đường Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",,77667.0, 17:15 09/03/2022,cho góc 2pn 2wc ecogreen . dt m2 view cầu phú mỹ . giá tr . tầng tiện ích đầy đủ hồ bơi khu vui chơi bé công viên xanh ht phòng tấp gym ... ac quan tâm lh e. phương hỗ trợ,"['cho thuê', 'căn hộ', '2pn', 'full', 'nội thất', 'm2', 'view', 'q1', 'ecogreen', 'quận', '7 , gía', 'tr', '. lh']",https://batdongsan.vn/cho-thue-can-ho-2pn-full-noi-that-70m2-view-q1-ecogreen-quan-7-gia-13trthang-lh-0902347086-r77667,"['ecogreen', 'ht', 'ac', 'bé', 'tấp', 'phương', 'xanh', 'góc', 'gym', 'quan']","['xanh ht', 'wc ecogreen', 'tấp gym', 'phương hỗ', 'phòng tấp', 'ht phòng', 'gym ac', 'ecogreen dt', 'dt view', 'bé công']","['xanh ht phòng', 'wc ecogreen dt', 'vui bé công', 'viên xanh ht', 'tấp gym ac', 'tâm lh phương', 'tr tầng tiện', 'pn wc ecogreen', 'phương hỗ trợ', 'phòng tấp gym']"
1494,"
														180 nghìn														/tháng													",200.0,,," Dự án N05 Trần Duy Hưng, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội",,77666.0, 17:16 09/03/2022,"cho thuê sàn văn phòng hoàng đạo thúy sàn văn phòng chuyên nghiệp cực đẹp phù hợp mô hình văn phòng diện tích m2 m2 m2 m2 giá thuê nghìn m2 th số tầng tầng chung cư tầng vp. diện tích sàn m2 chiều trần 2,7 đỗ xe tầng hầm rộng chỗ xe thoải mái thang máy hệ thống thang máy tốc độ điều hòa hệ thống điều hòa trung tâm khách hàng nhu cầu tìm kiếm văn phòng đẹp . gọi mr tùng call zalo cam kết thu phí khách hàng hỗ trợ có thể . cảm ơn anh chị đọc","['cho thuê', 'vp', '25t1', 'hoàng đạo', 'thúy', 'lê văn lương', 'dt', 'm2', 'm2', 'm2', 'm2', 'giá', 'ngh', 'm2', 'th']",https://batdongsan.vn/cho-thue-vp-tai-25t1-hoang-dao-thuy-le-van-luong-dt-100m2-200m2-300m2-500m2-gia-180-nghm2th-r77666,"['văn', 'sàn', 'tầng', 'phòng', 'thúy', 'thang', 'thống', 'hòa', 'kiếm', 'máy']","['sàn văn', 'văn phòng', 'vp diện', 'trần đỗ', 'thúy sàn', 'phòng hoàng', 'nghiệp cực', 'độ hòa', 'đẹp gọi', 'tầng vp']","['sàn văn phòng', 'độ hòa hệ', 'đạo thúy sàn', 'văn phòng hoàng', 'vp diện tích', 'tầng vp diện', 'tầng tầng cư', 'tâm hàng nhu', 'trần đỗ xe', 'thúy sàn văn']"
786,"
														36 triệu																											",220.0,,," Dự án Dragon Park Văn Giang, Đường Tỉnh lộ 179, Xã Cửu Cao, Văn Giang, Hưng Yên",,77634.0, 17:16 09/03/2022,"chính chủ dragon park văn giang diện tích m2 mặt tiền đường 13,5 sân vườn đối diện chung cư công viên cây xanh đã sổ đỏ chủ cá nhân . cạnh đường sân golf ecopark . cạnh đường khu vinhomes ocean park . cạnh đường vinpearl gia lâm . cạnh đường vành đai 3,5 . cạnh đường cao tốc hà nội hải phòng . cạnh đường trục hà nội hưng yên . cần tiền gấp rẻ thị trường . 0988369468","['chính', 'chủ', 'biệt thự', 'dragon park hải', 'long', 'trang văn giang', 'hưng yên', 'sát', 'ecopark']",https://batdongsan.vn/chinh-chu-ban-biet-thu-dragon-park-hai-long-trang-van-giang-hung-yen-sat-ecopark-r77634,"['cạnh', 'đường', 'park', 'dragon', 'vinpearl', 'ecopark', 'ocean', 'hà', 'sân', 'cá']","['cạnh đường', 'đường sân', 'đường vinpearl', 'đai cạnh', 'yên tiền', 'vườn đối', 'vinpearl gia', 'trục hà', 'phòng cạnh', 'park văn']","['đỏ chủ cá', 'đường vinpearl gia', 'đường tốc hà', 'đường trục hà', 'đường sân vườn', 'đường sân golf', 'đường khu vinhomes', 'đai cạnh đường', 'yên tiền gấp', 'xanh sổ đỏ']"
1685,"
														22 triệu														/tháng													",72.0,4.0,5.0," 223 Đường Dương Quảng Hàm, Phường 6, Gò Vấp, Hồ Chí Minh",,77676.0, 17:16 09/03/2022,chính chủ thuê 223 dương quảng hàm f6 gv . 4x18 . nhà nằm vị trí đẹp giao thông đi lại thuận tiện mặt tiền đường xe hơi tận cửa . + diện tích m2 . + nhà rộng rãi thoáng mát lầu giếng trời . + khu dân cư đông đúc sầm uất dân trí an ninh hạ tầng hoàn thiện . + xung quanh tiện ích gần chợ bệnh viện trường học khu ăn uống mua sắm ... thích hợp văn phòng shop hàng online lớp học trung tâm đào tạo ... giá thuê 22.000.000 đ. ký hợp đồng 1 . liên hệ chủ ms. thu sđt zalo,"['chính', 'chủ', 'thuê', 'nguyên', 'dương quảng hàm', 'f6', 'gò vấp 4x18']",https://batdongsan.vn/chinh-chu-cho-thue-nha-nguyen-can-223-duong-quang-ham-f6-go-vap-4x18m-r77676,"['gv', 'giếng', 'online', 'hàm', 'học', 'lớp', 'dân', 'uống', 'sđt', 'đào']","['uất dân', 'thuê dương', 'thu sđt', 'thiện xung', 'sắm hợp', 'online lớp', 'ninh hạ', 'mát lầu', 'ms thu', 'lầu giếng']","['đào giá thuê', 'ích chợ bệnh', 'uất dân trí', 'tận cửa diện', 'tâm đào giá', 'trời khu dân', 'thuê dương quảng', 'thu sđt zalo', 'thoáng mát lầu', 'thiện xung quanh']"
1019,"
														7.5 triệu														/tháng													",15.0,,2.0," Phường Thủ Thiêm, Quận 2, Tp Hồ Chí Minh",,78248.0, 17:17 08/04/2022,"cho thuê phòng làm việc lakeview , khu đô thị thủ thiêm diện tích linh hoạt m2 phù hợp tất cả công ty chi nhánh . yếu tố cộng có khu vực tiếp sang trọng hội nghị sức chứa có phòng họp có khu vực . trà coffee free có hồ bơi free hỗ trợ bảng hiệu công ty làm việc thoải mái nhạc nhẹ nhàng tinh dầu thơm mát giúp stress công việc mỗi phòng ngăn vách kính mờ môi trường làm việc năng động riêng tư phòng . gía thuê diện tích m2 bao trọn gói dịch vụ điện phí quản lý internet vị trí vàng đi lại thuận lợi","['văn phòng', 'thuê', 'trung tâm', 'thủ thiêm', 'lake', 'view', 'quận']",https://batdongsan.vn/van-phong-cho-thue-trung-tam-thu-thiem-lake-view-quan-2-r78248,"['free', 'mờ', 'stress', 'phòng', 'nhàng', 'ngăn', 'thơm', 'lakeview', 'yếu', 'tố']","['động tư', 'vực trà', 'vàng đi', 'tố cộng', 'ty thoải', 'trợ bảng', 'trọng hội', 'trà coffee', 'tinh dầu', 'thơm mát']","['động tư phòng', 'yếu tố cộng', 'vực trà coffee', 'vực tiếp trọng', 'vụ điện phí', 'vách kính mờ', 'vàng đi thuận', 'tố cộng khu', 'tất công ty', 'tư phòng gía']"
73,"
														25 tỷ																											",250.0,,," Dự án Tây Nam Hồ Linh Đàm, Đường Bằng A, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",,77705.0, 17:17 09/03/2022,"gia đình biệt thự lô góc lô khu đô thị tây nam linh đàm quê dưỡng già diện tích đất m2 xây 3,5 tầng vỉa hè to đường rộng tiện kinh doanh thuê giá . ai nhu cầu lh","['bán', 'gấp', 'biệt thự', 'linh đàm', 'kinh doanh', 'nghỉ dưỡng', 'góc', 'giá', 'tỷ', 'lh']",https://batdongsan.vn/ban-gap-biet-thu-linh-dam-vi-tri-kinh-doanh-nghi-duong-can-goc-gia-25-ty-lh-0913655196-r77705,"['lô', 'già', 'quê', 'đàm', 'to', 'vỉa', 'hè', 'dưỡng', 'linh', 'tây']","['đàm quê', 'to đường', 'lô khu', 'hè to', 'góc lô', 'giá nhu', 'già diện', 'tầng vỉa', 'thự lô', 'quê dưỡng']","['đường rộng tiện', 'đàm quê dưỡng', 'xây tầng vỉa', 'vỉa hè to', 'to đường rộng', 'thuê giá nhu', 'rộng tiện kinh', 'lô khu đô', 'lô góc lô', 'linh đàm quê']"
710,"
														16 triệu														/tháng													",110.0,,," 116, Đường Nguyễn Ngọc Nại, Phường Khương Mai, Thanh Xuân, Hà Nội",,77648.0, 17:17 09/03/2022,sàn văn phòng m2 giá sốc nguyễn ngọc nại thanh xuân lh diện tích m2 sàn giá tr vị trí giao thông thuận tiện kết nối tuyến phố sàn vuông vắn cực đẹp full ánh sáng tự nhiên cực thoáng giờ làm việc thoải mái tòa thuê văn phòng chuyên nghiệp hầm xe sức chứa rộng rãi thoải mái bàn giao sàn gạch trần thạch cao điều hòa đèn chiếu thang máy rộng thang rộng ... đảm bảo tuyệt đối di chuyển thuận lợi bảo vệ 24/24 đảm bảo an ninh tuyệt đối liên hệ ms thùy anh call zalo . 0963889698,"['giảm', 'giá', 'cực', 'sâu', 'thuê', 'văn phòng', 'phố', 'nguyễn ngọc nại', 'thanh xuân', 'dt', 'm2', 'lh']",https://batdongsan.vn/giam-gia-cuc-sau-khi-thue-van-phong-tai-pho-nguyen-ngoc-nai-thanh-xuan-dt-110m2-lh-0963889698-r77648,"['sàn', 'bảo', 'đảm', 'tuyệt', 'thoải', 'rộng', 'sốc', 'mái', 'đối', 'nại']","['tuyệt đối', 'đảm bảo', 'xuân lh', 'sốc nguyễn', 'nại xuân', 'thoải mái', 'đối liên', 'đối di', 'xe sức', 'vắn cực']","['xuân lh diện', 'sốc nguyễn ngọc', 'phòng giá sốc', 'nại xuân lh', 'ngọc nại xuân', 'giá sốc nguyễn', 'đối liên hệ', 'đối di thuận', 'đẹp full ánh', 'đèn chiếu thang']"
1633,"
														Thỏa thuận																											",50.0,,," 53, Đường Phan Kế Bính, Phường Cống Vị, Ba Đình, Hà Nội",,77589.0, 17:17 09/03/2022,"nhà tầng thuê tầng tầng diện tích sử dụng tầng m2 thuê lẻ tầng phù hợp nhu cầu khách hàng . + mặt tiền 5,6 mặt tiền mặt phố phan kế bính mặt ngõ phố . + có hệ thống thang máy rộng rãi hành lang cầu thang an toàn riêng biệt đi hệ thống chiếu sáng hành lang đầy đủ tiện nghi . + có hệ thống camera an toàn ưu tiên thuê văn phòng ngân hàng trung tâm tiếng siêu thị . giá thuê thoả thuận . mọi chi tiết liên hệ chính chủ chú trường","['chính', 'chủ', 'thuê', 'văn phòng', 'mặt phố', 'phan kế bính', 'giá cả', 'thương lượng']",https://batdongsan.vn/chinh-chu-can-cho-thue-van-phong-tai-mat-pho-phan-ke-binh-gia-ca-thuong-luong-truc-tiep-r77589,"['lang', 'tầng', 'thống', 'mặt', 'bính', 'hành', 'toàn', 'thuê', 'thang', 'hệ']","['hành lang', 'tầng thuê', 'tiền mặt', 'hệ thống', 'an toàn', 'đi hệ', 'toàn ưu', 'tiếng siêu', 'thuê thoả', 'rãi hành']","['mặt tiền mặt', 'đi hệ thống', 'tầng tầng diện', 'tâm tiếng siêu', 'toàn ưu tiên', 'toàn biệt đi', 'tiện nghi hệ', 'tiếng siêu thị', 'thống chiếu hành', 'thuê thoả thuận']"
